X1,X2,X3,y
-3.303098458077031,6.20204309581961,1.7073775735702095,-0.20207691016722595
1.3326774285411898,4.239424732784333,0.37930831501671197,3.4523897949333566
5.314019618260028,5.201547352134553,-1.0109261910229377,7.914793294327305
0.005218589696425584,5.254469121766853,-0.2663585909909582,2.632453150579852
-0.4642938236002457,4.7568119248315925,-0.7251849042629059,1.9141121388155506
-2.4646484661686605,5.225841136859707,-0.18928775204943962,0.1482721022611928
-0.13191396466550698,3.780044862782696,-0.5822686596093302,1.758108466725841
2.5638978842719324,3.692743138466356,-0.30370258002324735,4.41026945350511
0.535194574065902,4.167207574274697,0.06572572914854564,2.6187983612032504
2.4949748884186356,4.648812094425437,0.4709732876288644,4.819380935631354
-1.9016997173230485,4.1038506982208505,0.6090824190750974,0.1502256317873767
-3.0064352666176024,6.800484126736375,0.2294372998624277,0.39380679675058516
-0.07892401910677327,4.422598347826448,0.6842467743209457,2.132375154806451
-3.960443216405406,6.879314026032842,0.12853755858335292,-0.5207862033889854
1.2556526248240978,5.349712014633931,-0.37856135804232355,3.930508632141063
-1.0383298235049698,4.658035202927915,-0.5308677207791042,1.2906877779589878
-2.1906103272716924,5.7271340677866,-0.10201246364224077,0.6729567066216076
1.2595925357514481,5.215150202035009,-0.04079689290872774,3.8671676367689525
1.5185917690954711,5.486014915334867,-0.7577826364955365,4.261599226762905
-3.1111032998832457,4.319430473503223,-0.7824063022344774,-0.9513880631316343
2.5376282751919472,6.27960613553002,0.24177302237028692,5.677431342956957
0.25983844453145044,4.163670241730159,-0.08217651603575858,2.34167356539653
-6.219541594155295,3.792795781429432,0.2928629684004222,-4.323143703440579
-2.149833640281452,4.250207101744191,0.2855595051430175,-0.024730089409356282
5.999020550971476,4.612753969305359,0.8019281273914414,8.305397535624156
-0.32948850579168104,6.677861328186505,-0.3717791437087029,3.0094421583015714
3.48447517112346,4.569591528105161,-0.43758831490892824,5.76927093517604
