toeic,gpa,employment_score,toeic0,toeic1,toeic2,toeic3,toeic4,toeic5,toeic6,toeic7,toeic8,toeic9,toeic10,toeic11,toeic12,toeic13,toeic14,toeic15,toeic16,toeic17,toeic18,toeic19,toeic20,toeic21,toeic22,toeic23,toeic24,toeic25,toeic26,toeic27,toeic28,toeic29,toeic30,toeic31,toeic32,toeic33,toeic34,toeic35,toeic36,toeic37,toeic38,toeic39,toeic40,toeic41,toeic42,toeic43,toeic44,toeic45,toeic46,toeic47,toeic48,toeic49
395,2.2074118233980733,5.538369036932138,394.7965633637879,395.4212449273159,395.0223510364329,395.34272857316665,394.678589962717,395.0292546629436,394.9555218192408,395.3576847270505,395.0285339795989,394.5742290597511,395.282779230952,394.8690531849205,395.24542561523657,395.021353917803,394.9358089414778,395.46609793207625,394.6813411028053,395.0040874705175,395.32113907346064,394.9915070527923,395.39202760890686,394.7634891672597,394.55042096763,395.1642732970888,395.4416861445633,394.7336289874652,395.10322262211895,394.9674566465179,394.9429732959014,394.6975038109503,395.3009937825878,394.975008473188,394.7716318093056,395.0719974814903,395.22902361640894,395.2308685100797,394.8940664893807,395.2706578465441,395.262655212036,394.6686335385743,394.8617849254686,394.6737208932234,394.9258741071387,395.1823677045823,395.1633810410821,395.2022636494765,395.4126083109558,395.4299552675483,395.2137355618032,394.760489367924
690,2.1667327668907226,7.322278017308216,690.450452898627,690.3232223279855,689.6168746639755,689.859419577328,690.112371359859,690.2765108655063,689.5762905372461,690.2101757326989,689.6299996722912,690.1714813916013,690.011328312472,690.0026793897842,690.2640416948932,690.040481703032,689.5075594980301,689.7179910966743,690.246006510371,690.1057897238728,689.6435783475157,689.8748508849576,689.7547572025968,689.6778062451145,689.7420320340894,690.3503314013589,690.2533743783627,689.8828605673074,690.3681490587483,690.2080923337339,689.7939588927974,690.3007069408004,689.6401092766305,690.4106599852088,690.2725228652298,689.8431742083363,690.0032739644319,689.6433395619839,690.2474743429697,689.5605153733873,689.6504843763418,690.4574010338183,689.5455271401921,690.2348502328944,690.3726350658889,689.9425295822326,689.6296512272821,689.5075222415254,690.3872054622545,690.1462863764027,689.5609531629955,690.1522061303357
930,1.7832198446136542,5.635583694440661,930.3875796538812,930.0834948577464,930.2633766566876,929.6144590975398,929.5079234222624,929.5311848549036,930.4075534568232,929.9718616826696,929.689173050974,929.548708928046,929.5521770812456,930.4166853578588,930.4991614940844,930.2129789382022,929.9188694688712,930.1222946185186,929.8778492912284,930.1871031772172,929.5989537706038,929.9594723881502,930.1827284375964,929.5175737308332,929.6996332960596,929.9538363632928,930.052326372991,930.0022149554736,929.7092363239574,929.9947826311776,930.1678046590968,929.7254340955924,930.032385876025,929.9512909328392,930.263491136714,930.1502589101716,929.771780972536,930.3568622984096,930.0506398315408,929.8321383249444,930.1414996955488,930.4863751676166,930.0919991459072,929.7253488720868,929.8167689770512,930.3152614094342,929.5001205987188,929.8221577711084,929.8081200079276,930.4455078407602,930.033851177902,930.2823561734286
340,0.5844232301069047,2.8601157823964005,339.5698829967196,340.2876041306019,340.3038726280813,340.3156788084687,340.3231623092839,339.51249980025096,340.3656945664356,339.52737540317,340.24405929055587,340.44507826502246,340.029677724271,340.246154134584,339.80938064328114,340.2073729896997,340.382858196392,340.19974146124025,340.0556340461428,339.90857942067004,339.9387051473249,339.57758910462195,339.63908131784507,339.9533374217673,339.6214311080867,339.700033403131,340.0134594441735,340.1920063831936,339.69750329548333,339.5347877635716,340.0584332138168,340.2655234504708,340.33880077622536,339.9536175468698,339.84221145771824,339.6790512584086,339.8960720295995,339.9159187986808,339.55980236418947,340.07214847632827,339.7069245403319,340.37097053320565,340.4084043166473,339.8370069296239,339.57885166692853,339.73916698484067,340.30213577650056,339.7849680945323,339.7205032599767,340.3362687987986,340.3603905240605,340.0408839426977
530,4.357639936576847,7.924537672661531,530.4345710561739,529.7170046124697,529.8341706413964,530.1905915456482,530.0293683300299,530.2010509789766,530.4644282768458,529.547555976112,530.4941250508208,530.0901908146795,530.4288206334777,529.6749317580178,530.467400926407,530.2276802336536,529.7638987928874,529.9441836484783,529.9940576154247,530.2304231835827,529.7455935657092,530.416295678399,530.3273936108427,530.0289344207602,530.4841706552708,530.0869669494759,530.1539287805764,529.7191143663093,529.9398898135377,529.5295337882568,530.4627031701297,530.4527260459375,529.762576580852,530.2913127935769,530.2512849667653,529.7623597326135,530.0214987548229,529.5834985933174,530.3864036337416,530.3946447469593,530.4930829468876,529.6168375504901,529.6398708491,529.8342002656634,529.6856491347786,529.7536312769345,529.5261424868236,529.9332399621699,530.318823314227,529.7325402113074,530.0067957963646,530.058541113277
685,0.1873850544327124,4.141961188640012,685.4449147334163,685.1015272978782,685.2559545292469,684.8469277189822,684.9819091401706,684.5340988448486,685.1636903989494,685.4942431136652,684.9796176424959,684.7703336424718,685.0867934751918,685.3302008626648,684.9422088021564,685.1264986560004,685.1509914341841,685.4889176356409,684.931112969842,685.1345272163446,685.0451319524279,684.9890319673021,685.0355037931454,685.1312631273967,685.3492408787259,684.5523620734155,684.9034618096014,684.5603848893279,685.1536697058348,684.7417861009759,684.9267876765285,684.5005702007346,684.6925050436068,684.588616470856,685.4813618976996,685.1279393966618,684.6341477357449,685.1232986367122,684.8620327832332,684.5779656504222,684.6111164590611,685.319549365437,684.9928690255119,685.2598186119657,685.34141019619,684.9407256177994,684.6924646634483,684.9806270799777,684.6633607560693,685.4914568538366,684.9980106625742,685.4491108985903
245,1.6870089644145114,3.946217256467074,244.97519663170075,244.76507247808837,245.03905979976128,245.14100088414304,245.13719807794172,245.2522427504541,244.8147442783273,245.1850671582488,244.81853596960485,245.4989655240542,245.08413965538008,244.88166165922385,244.73221626750765,244.7927431381897,244.8538878876692,244.8932733470872,245.4423534057852,244.67775814889197,244.7279866377185,245.11472374223632,244.952621640378,244.7349418870294,244.67920283179055,245.00839085859985,245.4994940670796,245.3021250283243,245.0787024136708,244.55118145620364,245.39897445293232,244.6913560476314,244.89838307050783,245.13312958600667,244.7800731981244,244.92982984403864,244.94774630328288,244.686462559362,244.5831759067501,245.2288989894952,245.1216875942087,244.74759718925355,245.3325042833984,245.421126627398,245.3386586367666,244.5228657346638,244.75568299370536,244.86112615072844,244.72968995845304,244.74624665135724,245.45967110018415,244.7732423272569
960,3.433320544101047,9.208358456913528,959.5938289461936,960.029086137662,960.336980039103,959.9834731259252,960.3053931852344,960.4793232169033,959.846865661463,959.769001734384,959.538522439614,959.8535659082944,959.5345075011062,960.0316627793984,959.9019831760602,959.778881834406,959.9925522212784,960.1272595750654,960.1380398337686,960.0115730475856,959.7764338969132,960.4724705275022,959.6944907015742,959.7115657505756,960.1098459222404,960.142439948393,959.8648974667118,960.358512087582,959.5814732384569,959.7126784861604,960.057846548119,959.7410957508744,960.4677686941482,960.155762408962,959.5577249883628,960.4459811334718,960.1907587082808,959.6263140885048,960.3347905198916,959.5398414917714,960.2189528764612,960.4150599123058,959.6473134215784,960.3958070673152,960.0258435133546,960.1408244894196,959.7383799216932,959.5638747504167,960.252200194994,959.5553354672144,960.1178615001324,960.4757499726312
710,2.696520119563046,7.1407204847566135,709.5312133952718,709.5138894460642,709.6433285136771,709.9433947348674,709.6181432039042,710.4565236329505,710.1346620450597,709.5012254192962,710.3247684789305,710.0697520164865,710.223931007251,710.1787854343492,710.3613442294422,710.4251569009078,709.7923568645973,709.6514481244925,709.7078513585926,710.1946566987373,709.5042900636356,709.9499180879002,710.4723186982166,709.9543037802133,710.467341188331,709.967195617336,710.4370457147099,710.2608516636893,710.2275435183122,709.6952889433051,709.6955285726019,709.5942254828041,710.4196297389309,710.1739697411931,710.481094033118,709.5172011077548,709.9717467423977,710.4441652775772,710.0091823365099,709.7405678486373,709.7290382339182,710.1779138846366,709.5293042123491,709.9463184474415,710.3422068289417,709.6267732848602,710.4430854988251,710.3128697748446,710.0118957708163,709.8406345297789,710.1102851954993,709.7542576763432
280,2.045436759629102,2.967941411465371,279.87287917759505,279.5276570077179,279.9858392096823,279.5709077999938,280.34194381001345,279.6268667159532,280.35445484445074,280.3804019994764,279.9314619080144,279.9594930035596,280.0024448425861,280.3946278259291,280.06236563195125,280.39402841670085,280.2894953365097,279.56141636294143,280.3923257397547,279.9955652940866,279.97580933289544,279.9406900800946,279.91804595179576,280.4157240367475,280.1737896560459,279.7340021331599,280.2266922855364,279.5337198974471,280.48467326964425,280.34029101535106,279.5749639609561,280.493332891036,280.2217246703619,280.1312219292029,280.4706048256239,280.4758364373795,279.8499823316587,280.1132892026759,279.7127256079044,280.2992201056766,280.19234477098314,280.2069449925038,280.3621403784487,280.11972599531794,280.36466624020983,280.15526645174793,279.6967278239356,279.6002209402564,279.61412265160453,280.0781376600937,280.01316042331393,279.91877620079737
505,3.811596761375257,9.79137813560496,505.4956996604511,505.37004640050185,504.8503828410777,504.6120699243572,504.7045854510943,505.0750167827084,504.7977469244101,505.4758737984856,504.9463049154386,504.6826242963288,504.5502471962409,505.3783898634343,504.97680853335794,504.7261422122022,504.7159587671046,505.4617497642545,505.397100635752,504.7108823570293,505.3638258931397,505.35710366644776,504.7161003159456,504.5375229423314,505.0496970794776,504.77397077546834,505.4546150836862,505.3608189611481,505.2873541488252,504.93297277744415,504.5929001385721,505.059619462377,505.3295851920128,504.6307932940777,504.6057984157159,505.0207426997706,504.6311158062312,505.1082671327679,505.4515106561513,505.4368895188905,504.5883466980634,505.1078006589877,505.3302270940372,505.2016277984268,505.1141770384664,505.47520924435537,505.1346428091001,505.0635489324949,505.3730998989701,504.7463309444457,505.1227262413154,504.50540390850114
965,1.8851902958445528,6.79584953400615,964.718228900277,964.9532073973762,964.6353604150648,964.5278458292444,964.9975473605556,964.6311013546072,964.6935237044548,964.6715991027908,964.6624091243162,964.644180660878,964.8150395555754,965.2583362366572,965.3087371756372,965.1629896721402,964.7304582037378,964.7440076403918,965.161673978472,964.6610340628906,964.9173042307708,964.894318689105,965.388466277458,965.3879902529576,964.7866839268448,964.9750536857604,965.062515329968,965.1807594433036,965.1061154523724,964.8472505151024,964.8290392623228,965.4051947857396,964.7952646316826,965.3548444972432,964.811454070709,964.8661935400858,964.6176767950196,964.7695479272884,965.1456965096656,964.875428621958,965.0162260620516,964.9384495370632,965.4515571496888,965.3514601233538,965.437626855207,964.7692009992452,964.7894973904256,965.3694877672372,965.2332911668744,964.7426230636502,964.5298880148716,965.1966392036468
650,2.755323419126408,5.81915380341995,650.2910368631028,650.004778644504,649.5847066152194,650.0345058287903,649.53061743608,650.4634253209147,649.8024906865124,650.1186211623822,649.6461151694224,650.4388181347904,649.8723433515431,650.0075789371749,649.9620089431052,649.7453881123384,650.0757994027608,649.6050026677661,650.2902513088075,649.5174686167364,650.2665820109523,650.08049815856,650.4357411187157,650.1586721244928,650.2289844905437,650.1882644420596,650.1169837950216,649.5882337162993,649.6970885755062,649.9188771016466,649.9271853429444,649.7592919119553,650.0069917453144,650.0089234339878,649.5175354645479,650.4731693491798,649.8029604716246,650.0499626898929,649.8783932834549,649.9766575930128,650.2516777592763,650.4192590403936,649.6535392580157,650.3267946680814,649.7055435857525,650.3684874399542,649.5834730655571,649.6032711060776,650.4092873763963,649.5015187567019,650.4646705062901,649.8947703822924
850,2.1337464796363808,7.674566624870185,849.6767035114465,849.8491125676117,849.8895832392716,849.9535535105503,850.0021866067416,849.805169715318,850.0713818698707,849.9339589038806,850.4935722434665,849.5326380084313,850.2973177142646,849.9490035331754,849.6585206380079,849.7422078383734,849.9362090209239,849.9276910209168,850.3563537269778,849.7403435330762,849.6574062751445,849.6235275475283,850.315589725569,850.1879585561268,849.7253116277998,850.0633455158992,850.2528160027039,849.5945825448229,850.414643037014,849.8480762565471,849.9791802307524,849.7259878359534,850.3078036763467,849.5819768623003,850.0230440593086,850.0718238964383,850.4296747749164,850.2826024353567,849.8336570627998,849.9282013274851,849.5819165543546,849.8989188666646,849.973722773588,850.1779123463122,849.9944336608343,850.3174493128502,850.3439675099197,850.2907821979444,850.444164245904,849.8038560552574,849.7540980430327,850.4837445125941
365,2.803715764016249,5.117593189845665,364.8965168971624,365.0175735693045,365.3764072816429,364.8712526092804,365.48726758364575,364.7207316853605,365.0809191153385,364.59353204488775,364.67217008332057,364.5896863659276,364.9634384588576,364.54310564203337,364.5442335287928,364.80491017255065,364.8938180934561,364.6217520341585,364.794301078063,365.43329247777865,365.4516446136439,364.6143774061762,365.0806892996364,365.1933215654227,365.2976927815886,365.447083574669,364.9377261097271,365.3008500171106,365.2294711795468,364.9831318132588,365.1533604301674,365.1592003974306,364.5200071645028,365.4576029489204,365.1837776424946,364.6815636684504,364.9540676390621,364.8251166386205,364.7740411608634,365.2334784195663,365.2988367700844,364.8106067900392,365.2628477439546,364.9672851772851,365.2502262746647,365.0446164095085,364.77279070927136,365.1786142432875,364.5608207978573,365.498760067476,365.1791137442232,364.5136553150168
285,4.166345029974636,7.092375059891987,285.2688190576738,285.02374147423734,284.538670978133,285.06091401855974,285.1670808980332,284.9711652582547,285.046736467991,285.113944033086,284.6995579095209,285.44700661907194,285.0045200748944,285.4620688063398,284.94126638349985,284.652313666903,285.4819512248761,284.6632820449144,284.7546361915081,284.6825872391056,284.9865674601695,285.0290079535912,284.8369494545704,284.5239081713948,285.3505087999254,284.5538777565584,284.80927780829853,285.11479311796853,284.92956072148684,284.6832645184817,284.6170764218571,285.1063701208866,284.955271873457,284.7393630437696,285.2990232689371,285.17812493404523,284.73865664807465,284.5718859894613,285.1941779331248,284.7409557954479,285.1463717750505,285.3225890416582,285.2561893426119,285.4147621433548,284.8434523164576,285.22734116919014,284.96188548368053,284.8179087312091,284.9984945158506,284.9836216051621,285.1523591687942,284.5280021934424
405,3.7372482349767058,6.777027812713546,404.8335337040626,405.3601116795032,405.4632849889837,404.5863634365676,405.3409052597267,405.4494793650854,404.8523329783007,404.7580650968335,404.5573704461858,405.07034460811406,405.20141428433817,404.601926601042,404.9290762521602,405.0232967109144,404.7490738351877,405.4410785085308,404.78408328487006,404.86832285104646,405.30799434357857,405.446283777652,405.4838569512759,404.69825218144,405.343278786364,404.55576017762,405.3983967845212,405.2734721200824,404.70759116333136,405.143841473052,404.9289634784994,405.1434039883831,405.1558874056173,405.1594293945669,405.3108858653936,404.8527298331141,404.6257638528867,405.1434611403866,405.3553383100672,404.5874996019613,404.9832273438777,404.76991715482455,404.8933492823565,405.1173873709111,404.92469009175807,405.1380451045011,404.9938447791698,405.3537686291381,404.5410229765288,404.9690662107504,405.0174458334354,405.3777129867688
580,1.7992403007945703,5.295263791669818,580.3561734383753,580.0529608518973,579.9721152446886,579.7985640244403,580.2544166677897,579.6963091292461,580.1397749348143,580.3568016406313,580.4025247198425,580.3627182258591,579.6914231645623,580.285901048096,580.4447945315243,580.3650047610851,580.430412854711,580.1923224238582,580.1028544718874,579.7870683684454,579.6119776151661,579.5461363924225,579.6764601151041,580.2964142238905,580.3471901753117,580.3322328573447,580.3651734567981,579.7141126588795,580.3848576942765,579.5770900271677,580.1052648306043,579.8355180940479,580.0234843050457,580.2187733175107,580.1032715855105,579.8916395387344,579.8198810277208,580.3851348907393,579.8501304546767,580.2931143378197,579.7332764707502,579.5848176804033,580.0698389470382,580.0873859288519,579.825472102268,580.3466426018763,580.2574273781207,580.2678577112237,579.80112318597,579.7295589442541,580.1477556432353,579.6929723435953
420,0.5145913646446771,1.080014817490476,419.6407645037579,419.8465861493737,420.0289754981919,420.1524315351655,420.2395225486124,419.6992975486773,420.0587208867122,419.6727406972991,420.00047865837576,420.4526428448936,419.88297457054296,419.8892106660479,419.5103978010719,419.636656163222,419.84034795969336,419.9283958969164,419.9629404880918,419.5336255041196,420.2554951230364,420.26259769238897,419.76015826559245,420.3529926051757,420.3438569672146,419.7825068748398,420.0028883192771,419.8975318575282,420.05766845046816,420.0037311459052,419.7353841628527,419.69091577672646,420.4114903518057,420.1249579536881,419.8399592864879,420.2341132780079,419.5773545019214,419.66946005700265,419.8772692481332,420.01238277801497,420.3734576171521,420.2194309131353,419.7784190935024,419.8508659429759,419.600282267057,419.6832442364988,419.7351682621083,419.971104862129,419.7921774449375,419.50225173047176,420.3056911744752,419.7648249939129
295,0.8012108399721154,4.368183626511222,294.7360403403389,294.98553580586884,295.42803111859257,294.62468334675987,294.55846684781346,295.1229799907571,294.5403195729984,294.6954360829476,295.2384794455847,294.9230180831364,294.9887983172411,295.20434638130394,295.0215008533033,295.12614254304174,295.48231566174456,294.6522398312033,294.6069650027563,294.5437981346397,295.3578189393917,295.44360981212066,295.21734815237846,294.69592684024707,294.91489126957373,295.29858463879845,294.9233782379543,295.0059002562708,295.4674757435989,294.77281029971925,294.5940464615175,294.8628161041272,294.812579620228,294.71231175451913,295.058511894649,294.58508719882286,294.84074035681886,295.10044568478554,295.454597401565,294.6040753724995,294.8861062059908,294.5664700004513,295.4471122503861,295.249683298195,294.9896653053549,294.6498157967408,294.6306509029782,294.9407506771309,295.22480700962774,294.93198671681176,295.2877407987314,294.92968425681863
890,0.9878716933519492,5.184413895293988,890.1072471175484,889.5343675415113,890.104936566814,889.9371037587281,890.1249628250662,889.716547841345,889.7758525445521,889.6961300920914,889.7888861543074,890.095251685898,889.9167693159685,890.0592302178234,890.1807959511953,890.0802602186143,890.0239335226394,890.0174137252365,890.3884072467043,890.4556198738676,889.7311171929508,890.2544799634535,890.4581729154197,889.6887765511431,889.9056475375112,889.5570712768354,889.7790755930265,889.9738119986899,889.6172013405887,890.1009396665113,890.2388908290211,889.6496070875966,889.8019440684392,889.987067745258,890.2723785174112,890.4033033701986,890.4114158331047,889.8663987509914,889.9289166667245,890.1397568437249,890.1685176574076,889.5897523579742,889.5975174534578,890.4486904947892,890.3860153295439,889.6607564737416,889.6979331219771,889.5587307380586,889.7356544073394,889.8706537003435,889.7710906769605,890.2039774362262
675,0.0243398424672862,4.518976758076827,675.4208677196779,674.5613009758134,674.5889583859102,675.4665942430353,674.7149728361029,675.0097063644065,675.0681381867823,675.03321337457,674.770439773224,675.3894014802169,674.7041875018826,675.4178572719153,674.6383631385797,675.1170873873959,674.7990132251829,674.6609075578858,674.8291487645829,675.3937362276984,674.5563418242032,674.8424421848958,675.4067925711918,674.8260302281055,674.9597073473134,674.5963509225954,674.5619166655175,675.3820222898634,674.7251239309046,675.1384481623271,674.8064638418048,675.2904971047393,675.4309670720576,674.6690266038406,674.8797700313572,674.709551107238,674.5770902873139,674.6318435349264,674.5332711911243,674.7095833472838,675.1747961761456,674.8404407574187,674.6356473366584,675.1427371695835,674.7297812641544,675.1535791702204,675.0169450227545,674.7489791122672,675.1033260990068,675.2036246235972,675.0503946294822,675.1019939422921
